0
79
88
0
80
105
108
77
95
75
0
88
207
0
65
112
0
0
92
176
0
76
0
80
0
137
36
87
67
104
162
0
165
0
146
131
65
0
0
75
49
72
133
0
47
0
68
52
0
103
142
0
59
0
63
48
85
0
0
0
80
89
151
51
84
119
71
0
102
92
0
0
51
75
84
0
64
64
111
126
0
0
117
0
70
73
79
68
46
0
0
0
0
142
49
90
0
68
0
0
0
137
0
73
50
93
124
0
0
0
0
0
0
77
91
112
74
0
0
54
136
0
123
110
140
51
0
51
62
0
0
0
76
59
210
140
141
0
0
92
43
166
163
0
43
0
73
44
0
82
172
98
43
96
79
0
0
157
18
0
103
99
0
75
0
0
0
